,Date,Low,Open,Volume,High,Close,Adjusted Close,SYMBOL
0,02-01-1970,1.21875,1.25,1195200,1.2534719705581665,1.21875,0.4051981866359711,JNJ
1,05-01-1970,1.1875,1.21875,964800,1.2222219705581665,1.189236044883728,0.3953862190246582,JNJ
2,06-01-1970,1.1840280294418335,1.189236044883728,1036800,1.211806058883667,1.211806058883667,0.4028896689414978,JNJ
3,07-01-1970,1.203125,1.211806058883667,331200,1.2152780294418335,1.2065969705581665,0.4011579751968384,JNJ
4,08-01-1970,1.2065969705581665,1.2065969705581665,460800,1.225693941116333,1.2152780294418335,0.4040441513061523,JNJ
5,09-01-1970,1.2222219705581665,1.2222219705581665,748800,1.2395830154418943,1.2222219705581665,0.4063524901866913,JNJ
6,12-01-1970,1.201388955116272,1.2222219705581665,864000,1.2222219705581665,1.201388955116272,0.39942625164985657,JNJ
7,13-01-1970,1.204861044883728,1.204861044883728,849600,1.2222219705581665,1.211806058883667,0.4028896689414978,JNJ
8,14-01-1970,1.211806058883667,1.211806058883667,619200,1.232638955116272,1.2291669845581057,0.4086618423461914,JNJ
9,15-01-1970,1.227431058883667,1.2291669845581057,1209600,1.232638955116272,1.2309030294418335,0.4092389345169067,JNJ
10,16-01-1970,1.225693941116333,1.2309030294418335,734400,1.2309030294418335,1.2291669845581057,0.4086618423461914,JNJ
11,19-01-1970,1.211806058883667,1.227431058883667,1180800,1.227431058883667,1.2135419845581057,0.4034667611122131,JNJ
12,20-01-1970,1.1927080154418943,1.2135419845581057,763200,1.2135419845581057,1.2135419845581057,0.4034667611122131,JNJ
13,21-01-1970,1.210068941116333,1.2135419845581057,878400,1.21875,1.21875,0.4051981866359711,JNJ
14,22-01-1970,1.211806058883667,1.21875,360000,1.2222219705581665,1.2222219705581665,0.4063524901866913,JNJ
15,23-01-1970,1.2135419845581057,1.2222219705581665,979200,1.225693941116333,1.2152780294418335,0.4040441513061523,JNJ
16,26-01-1970,1.2083330154418943,1.2152780294418335,979200,1.2152780294418335,1.2152780294418335,0.4040441513061523,JNJ
17,27-01-1970,1.201388955116272,1.210068941116333,532800,1.210068941116333,1.201388955116272,0.39942625164985657,JNJ
18,28-01-1970,1.1354169845581057,1.1909719705581665,1497600,1.1909719705581665,1.1354169845581057,0.3774925768375397,JNJ
19,29-01-1970,1.0729169845581057,1.131943941116333,3585600,1.131943941116333,1.111111044883728,0.3694117069244385,JNJ
20,30-01-1970,1.076388955116272,1.0972219705581665,2808000,1.0972219705581665,1.0972219705581665,0.3647935688495636,JNJ
21,02-02-1970,1.109375,1.109375,1612800,1.1527780294418335,1.1527780294418335,0.3832648992538452,JNJ
22,03-02-1970,1.1458330154418943,1.1527780294418335,2692800,1.201388955116272,1.1458330154418943,0.3809555768966675,JNJ
23,04-02-1970,1.0815969705581665,1.133681058883667,2793600,1.133681058883667,1.095486044883728,0.3642166554927826,JNJ
24,05-02-1970,1.092013955116272,1.095486044883728,1886400,1.1458330154418943,1.1458330154418943,0.3809555768966675,JNJ
25,06-02-1970,1.125,1.138888955116272,705600,1.138888955116272,1.131943941116333,0.3763377368450165,JNJ
26,09-02-1970,1.1597219705581665,1.1597219705581665,1684800,1.1909719705581665,1.1822919845581057,0.3930773138999939,JNJ
27,10-02-1970,1.201388955116272,1.201388955116272,2505600,1.2152780294418335,1.204861044883728,0.4005806148052216,JNJ
28,11-02-1970,1.189236044883728,1.201388955116272,2232000,1.201388955116272,1.194443941116333,0.3971177339553833,JNJ
29,12-02-1970,1.1432290077209473,1.194443941116333,3369600,1.194443941116333,1.1510419845581057,0.3826875984668732,JNJ
30,13-02-1970,1.111111044883728,1.1467009782791138,1540800,1.1467009782791138,1.125,0.3740291893482208,JNJ
31,16-02-1970,1.1223959922790527,1.125,820800,1.1302080154418943,1.1223959922790527,0.3738556206226349,JNJ
32,17-02-1970,1.0902780294418335,1.1223959922790527,1915200,1.123263955116272,1.100693941116333,0.3666269779205322,JNJ
33,18-02-1970,1.1041669845581057,1.1041669845581057,878400,1.1128469705581665,1.109375,0.3695186078548432,JNJ
34,19-02-1970,1.0989580154418943,1.109375,576000,1.109375,1.1015629768371582,0.3669165670871735,JNJ
35,20-02-1970,1.076388955116272,1.0989580154418943,1396800,1.0989580154418943,1.0807290077209473,0.3599770963191986,JNJ
36,24-02-1970,1.0503469705581665,1.0807290077209473,3744000,1.085068941116333,1.0572919845581057,0.3521707057952881,JNJ
37,25-02-1970,1.0520830154418943,1.0572919845581057,2822400,1.0972219705581665,1.0972219705581665,0.36547040939331055,JNJ
38,26-02-1970,1.064236044883728,1.086806058883667,1353600,1.086806058883667,1.076388955116272,0.3585314154624939,JNJ
39,27-02-1970,1.0833330154418943,1.0833330154418943,1627200,1.111111044883728,1.1067709922790527,0.3686513006687164,JNJ
40,02-03-1970,1.0972219705581665,1.1067709922790527,1051200,1.123263955116272,1.0972219705581665,0.36547040939331055,JNJ
41,03-03-1970,1.079861044883728,1.0972219705581665,1468800,1.0989580154418943,1.0989580154418943,0.3660485148429871,JNJ
42,04-03-1970,1.0989580154418943,1.0989580154418943,734400,1.118056058883667,1.109375,0.3695186078548432,JNJ
43,05-03-1970,1.1041669845581057,1.109375,892800,1.1128469705581665,1.107638955116272,0.36894044280052185,JNJ
